nose_x,nose_y,left_eye_x,left_eye_y,right_eye_x,right_eye_y,left_ear_x,left_ear_y,right_ear_x,right_ear_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,left_elbow_x,left_elbow_y,right_elbow_x,right_elbow_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,left_knee_x,left_knee_y,right_knee_x,right_knee_y,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y
1074.8,47.32,1078.08,42.45,1070.12,42.78,1082.59,39.23,1060.29,40.21,1088.92,62.5,1045.13,65.16,1099.52,94.19,1023.02,101.62,1083.84,80.91,1054.18,87.76,1076.77,136.56,1046.41,135.86,1068.68,186.04,1044.14,186.36,1059.92,228.69,1040.51,230.14
628.64,270.82,630.07,268.99,626.84,269.13,633.19,270.02,624.55,270.65,638.62,279.7,620.82,280.66,643.75,292.92,616.81,294.6,635.98,288.66,620.91,290.65,635.69,307.04,624.11,307.13,637.11,329.35,626.12,329.67,639.1,348.9,627.73,349.33
1075.01,46.63,1078.2,41.92,1070.88,42.45,1082.57,39.29,1060.6,40.32,1088.87,62.52,1045.35,65.04,1100.37,94.5,1022.92,101.4,1083.18,81.96,1052.84,88.12,1076.74,135.77,1046.58,135.17,1069.13,185.3,1044.16,184.0,1060.04,226.22,1041.21,226.48
628.62,270.74,630.15,268.95,626.95,269.1,633.34,269.93,624.68,270.49,638.82,279.72,621.13,280.57,643.81,293.0,616.56,294.52,636.29,288.62,620.88,290.67,635.85,307.13,624.24,307.18,636.93,329.43,626.09,329.61,638.16,349.56,627.62,349.29
628.58,270.72,630.11,268.92,626.97,269.04,633.43,269.84,624.82,270.42,639.04,279.7,621.4,280.37,643.9,293.05,616.81,294.03,636.73,288.56,620.93,290.6,636.11,306.97,624.59,306.9,636.87,329.28,626.16,329.43,638.43,349.1,627.6,349.03
628.65,270.75,630.15,268.9,627.03,269.03,633.65,269.76,624.98,270.34,639.17,279.65,621.6,280.22,644.0,293.02,616.8,293.86,637.26,288.64,620.96,290.47,636.22,306.58,624.7,306.91,636.64,329.38,626.23,329.38,638.2,349.1,627.47,348.95
1074.59,39.84,1078.38,34.42,1069.28,35.43,1083.71,36.77,1060.46,38.99,1089.78,61.9,1045.6,64.68,1100.64,94.13,1023.28,100.92,1084.28,80.89,1052.92,86.28,1077.99,134.6,1047.23,134.72,1070.61,184.29,1044.15,183.05,1064.45,224.6,1041.64,226.11
628.98,270.59,630.63,268.8,627.31,268.9,633.83,269.72,625.24,270.31,639.36,279.63,621.72,280.24,644.13,292.81,616.81,294.05,637.32,288.22,621.3,290.37,636.35,306.77,624.62,306.92,636.7,329.25,626.18,329.45,638.13,349.06,627.47,348.99
1074.69,36.77,1078.56,32.19,1069.42,32.63,1083.62,35.87,1060.56,37.78,1089.55,62.35,1045.71,64.46,1100.74,93.99,1023.53,100.74,1084.86,80.37,1052.8,85.98,1077.61,134.68,1047.39,134.51,1069.93,183.72,1043.9,182.14,1063.14,224.05,1041.96,224.18
1075.02,36.92,1078.79,32.25,1069.82,32.72,1083.73,36.09,1060.93,37.98,1090.06,62.3,1045.97,64.49,1101.77,93.92,1023.74,100.67,1086.7,79.53,1053.8,85.87,1077.31,134.82,1046.85,134.85,1068.48,184.15,1044.23,181.86,1062.7,223.3,1040.63,223.16
629.37,270.63,630.88,268.84,628.09,268.85,634.09,269.72,625.53,270.31,639.38,279.54,621.92,280.23,644.17,292.52,616.88,293.94,637.16,288.04,622.04,290.17,636.44,306.49,624.77,306.85,636.57,329.26,626.31,329.46,638.18,349.0,627.45,348.94
629.95,270.35,631.31,268.71,628.35,268.76,634.43,269.8,625.83,270.28,639.95,279.65,622.32,280.29,644.42,292.57,617.05,293.92,637.09,287.78,621.89,290.33,636.83,306.83,625.11,306.91,636.77,329.32,626.44,329.38,638.3,349.05,627.47,349.04
1075.31,37.0,1078.97,32.41,1070.13,33.05,1084.13,35.93,1061.28,38.08,1090.59,61.7,1046.11,64.48,1102.2,93.25,1024.21,100.33,1087.59,80.34,1055.88,84.49,1077.42,135.12,1046.87,134.47,1068.06,184.03,1044.16,182.22,1062.13,225.97,1040.81,225.04
629.81,270.32,631.5,268.58,628.15,268.66,634.58,269.83,626.21,270.07,640.14,279.67,622.58,280.25,644.28,292.36,617.16,293.85,636.62,287.87,622.14,290.0,636.77,306.68,625.54,306.82,636.88,329.41,626.49,329.34,638.41,349.17,627.43,349.09
1075.35,36.38,1079.11,31.84,1070.1,32.43,1084.18,36.17,1061.43,37.89,1091.17,61.15,1046.37,64.49,1102.41,92.55,1024.43,100.45,1087.34,79.8,1056.43,84.03,1077.99,136.06,1047.2,134.9,1068.68,185.02,1044.17,182.56,1062.62,224.83,1040.66,224.88
1076.06,35.25,1079.93,31.11,1071.13,31.4,1084.78,35.67,1062.21,37.16,1091.57,61.48,1046.91,64.45,1102.89,92.78,1025.03,99.94,1086.98,78.7,1056.99,83.79,1077.88,135.51,1047.36,134.14,1067.85,183.99,1044.11,182.11,1062.62,224.96,1040.79,225.06
629.84,270.57,631.55,268.83,628.17,268.86,634.68,269.83,626.37,270.15,639.99,279.53,622.72,280.28,644.45,292.32,617.32,293.92,637.39,287.53,622.77,289.93,636.98,306.54,625.75,306.68,637.11,329.19,626.71,329.41,638.39,348.84,627.43,349.08
629.96,270.78,631.7,269.03,628.36,269.04,635.01,269.95,626.55,270.21,640.25,279.6,622.97,280.34,644.8,292.47,617.37,293.97,638.09,288.42,622.61,289.76,637.09,306.54,625.67,306.81,637.08,329.25,626.81,329.45,638.45,348.9,627.46,349.11
1076.71,35.18,1080.53,30.99,1071.71,31.28,1084.87,35.85,1062.9,36.83,1092.22,62.06,1047.4,64.37,1103.4,92.82,1025.79,99.84,1088.21,78.72,1058.04,83.71,1077.76,136.22,1047.57,134.65,1067.26,185.92,1043.19,184.36,1062.03,228.06,1039.36,227.79
1077.07,34.9,1081.12,30.8,1072.01,30.96,1085.7,35.73,1063.43,36.62,1092.46,62.1,1047.9,64.27,1104.09,92.96,1026.45,99.99,1088.51,78.25,1058.31,83.49,1078.04,135.75,1047.77,134.51,1066.94,186.29,1043.12,184.23,1061.33,229.74,1039.76,228.29
630.12,270.86,631.79,269.1,628.57,269.11,635.35,270.18,626.77,270.28,640.92,279.78,623.37,280.36,644.95,292.57,617.66,293.92,637.67,287.14,623.27,289.25,637.35,306.88,625.69,306.92,637.18,329.33,626.77,329.43,638.42,348.88,627.4,349.09
1077.37,35.26,1081.41,30.84,1072.59,31.17,1086.1,35.88,1063.9,36.71,1092.65,62.44,1048.26,64.41,1104.65,93.31,1026.7,100.08,1089.0,77.16,1059.02,83.48,1077.88,134.61,1047.97,134.6,1067.04,184.79,1043.73,184.54,1061.83,227.95,1039.9,228.15
630.3,270.81,632.02,269.05,628.83,269.08,635.56,270.1,626.96,270.25,640.86,279.8,623.61,280.37,645.23,292.55,617.97,293.6,637.77,287.11,623.22,289.42,637.38,306.58,625.84,306.93,637.41,329.38,626.85,329.46,638.35,349.23,627.44,349.23
630.81,270.6,632.57,268.93,629.25,268.96,635.87,270.01,627.34,270.49,641.13,279.89,623.87,280.35,645.14,292.56,618.34,293.25,637.44,286.86,623.4,289.56,637.68,306.68,626.16,306.85,637.33,329.44,626.8,329.63,638.49,349.24,627.38,349.37
631.1,270.47,632.77,268.69,629.54,268.82,636.09,269.93,627.6,270.47,641.37,279.9,624.07,280.31,645.28,292.52,618.32,293.24,637.64,286.91,623.23,289.77,637.68,306.7,626.31,306.89,637.51,329.88,626.87,329.8,638.29,349.54,627.32,349.54
631.16,270.41,632.85,268.64,629.66,268.76,636.33,269.86,627.77,270.4,641.83,279.91,624.37,280.34,645.56,292.51,618.64,293.12,637.93,287.33,623.79,289.77,637.96,306.94,626.37,306.85,637.6,329.57,627.0,329.66,638.55,349.28,627.31,349.41
631.41,270.48,633.08,268.72,629.9,268.83,636.55,269.94,627.99,270.45,641.9,279.89,624.45,280.27,645.78,292.6,618.65,293.15,638.18,287.61,624.28,289.49,638.0,306.71,626.55,306.6,637.67,329.41,627.09,329.38,638.43,349.27,627.41,349.41
631.64,270.66,633.28,268.89,630.12,268.99,636.55,270.12,628.17,270.49,641.67,279.9,624.44,280.05,646.19,292.73,618.73,293.22,638.38,287.68,624.83,289.25,638.2,306.71,626.59,306.5,637.64,329.41,627.14,329.2,638.41,349.18,627.4,349.35
631.68,270.65,633.31,268.84,630.1,268.89,636.84,269.98,628.4,270.4,642.0,279.96,625.04,280.11,646.23,293.04,618.91,293.13,638.23,287.69,624.61,289.37,638.2,306.3,626.84,306.51,637.6,329.36,627.14,329.15,638.32,349.25,627.36,349.29
1077.69,36.7,1082.37,31.78,1072.68,33.13,1087.88,36.78,1065.45,36.54,1095.54,62.18,1051.22,63.84,1105.67,94.89,1029.97,99.47,1089.1,77.41,1060.51,84.37,1080.55,135.82,1050.02,134.16,1067.92,185.36,1043.11,182.7,1062.42,226.01,1038.79,228.25
631.71,270.73,633.35,268.92,630.13,268.95,636.97,270.02,628.47,270.42,642.17,279.89,625.11,280.06,646.32,292.81,618.98,293.15,638.03,287.66,624.66,289.29,638.04,306.17,626.77,306.44,637.26,329.05,627.19,329.0,638.13,349.05,627.45,349.15
1079.81,35.24,1084.39,30.99,1074.8,31.02,1088.87,36.37,1065.94,36.39,1095.7,62.92,1051.41,63.93,1105.58,95.14,1030.55,99.71,1089.07,77.44,1060.0,85.12,1080.91,133.82,1050.57,133.15,1068.32,182.95,1044.24,180.72,1062.33,225.94,1038.68,225.09
631.73,270.75,633.36,268.93,630.13,268.96,637.05,269.97,628.52,270.41,642.28,279.72,625.31,279.95,646.24,292.67,619.23,292.93,637.45,287.12,624.94,288.42,638.22,306.17,626.93,306.41,637.61,329.13,627.21,329.03,638.31,348.96,627.35,349.02
631.77,270.83,633.51,269.07,630.27,269.1,637.26,269.97,628.59,270.4,642.63,279.63,625.28,279.92,646.28,292.66,619.09,292.92,637.58,287.09,624.9,288.63,638.21,306.45,626.97,306.45,637.67,329.14,627.46,329.07,638.49,348.96,627.31,349.13
631.88,270.86,633.57,269.09,630.36,269.13,637.26,269.93,628.66,270.37,642.64,279.51,625.34,279.76,646.32,292.98,619.08,292.99,637.86,287.13,625.35,288.16,638.37,306.35,627.03,306.33,637.73,329.11,627.52,329.0,638.16,349.26,627.31,349.12
631.79,271.0,633.52,269.22,630.2,269.16,637.25,270.02,628.67,270.42,642.78,279.7,625.43,280.02,646.32,292.72,619.23,292.9,637.69,286.79,624.72,288.44,638.23,306.3,627.16,306.31,637.71,329.02,627.48,328.98,638.47,348.93,627.3,349.09
631.96,271.0,633.67,269.22,630.46,269.26,637.18,270.13,628.73,270.4,642.76,279.72,625.35,280.03,646.41,292.57,619.24,292.87,637.95,286.59,624.32,288.47,638.25,306.33,627.09,306.29,637.7,329.02,627.45,329.02,638.12,349.26,627.31,349.14
631.86,271.11,633.59,269.36,630.41,269.39,637.25,270.24,628.79,270.59,642.69,279.74,625.42,280.17,646.36,292.75,619.59,292.84,637.95,286.82,622.95,289.03,638.13,306.37,627.19,306.39,637.69,329.0,627.44,329.08,638.47,348.85,627.33,349.03
631.75,271.25,633.42,269.45,630.33,269.59,637.18,270.41,628.85,270.73,642.6,280.02,626.03,280.3,646.16,292.98,619.9,292.48,638.16,287.2,621.91,290.33,637.92,306.44,627.24,306.39,637.62,329.21,627.32,329.17,638.42,348.95,627.3,349.07
631.85,271.35,633.6,269.65,630.35,269.68,637.16,270.55,628.68,270.79,642.45,280.26,624.99,280.66,646.02,292.97,620.24,293.06,639.29,286.58,622.46,290.06,638.06,306.48,626.88,306.49,637.64,328.95,627.22,329.05,638.3,348.81,627.3,348.95
631.86,271.37,633.39,269.67,630.29,269.72,637.22,270.56,628.85,270.89,642.44,279.87,626.27,280.26,645.84,293.16,621.17,292.18,639.04,286.62,621.24,289.19,637.76,306.57,627.39,306.32,637.58,329.32,627.32,329.18,638.32,348.91,627.31,349.07
631.74,271.54,633.35,269.69,630.34,269.71,637.15,270.6,628.77,270.95,642.28,280.1,626.49,280.56,645.71,293.29,620.91,292.41,639.02,286.99,618.71,286.81,638.0,306.89,627.42,306.59,637.58,329.31,627.33,329.33,638.26,348.94,627.27,349.13
631.61,271.57,633.36,269.7,630.29,269.75,637.1,270.59,628.83,270.95,642.45,280.04,626.3,280.47,645.66,293.39,621.13,292.15,639.49,288.15,618.81,288.39,637.73,306.78,627.37,306.59,637.6,329.28,627.32,329.22,638.27,348.79,627.31,349.03
631.78,271.45,633.35,269.69,630.28,269.75,637.12,270.58,628.78,270.94,642.82,280.2,625.97,280.2,645.9,293.35,621.08,292.38,639.69,287.75,619.3,287.93,637.64,306.83,627.2,306.67,637.58,329.38,627.27,329.23,638.32,348.83,627.31,349.07
631.81,271.41,633.39,269.67,630.3,269.73,637.15,270.58,628.77,270.91,642.25,280.18,626.23,280.59,645.95,293.31,620.95,292.55,639.59,287.19,618.95,286.65,637.61,306.87,627.18,306.65,637.68,329.34,627.22,329.34,638.34,348.93,627.32,349.17
631.67,271.5,633.33,269.71,630.22,269.71,637.09,270.68,628.62,270.85,642.66,280.28,625.48,280.36,646.06,293.33,621.15,292.67,640.03,286.59,617.83,284.65,637.52,306.98,626.84,306.71,637.63,329.45,627.17,329.45,638.28,349.09,627.33,349.4
631.7,271.4,633.32,269.7,630.18,269.66,637.05,270.69,628.59,270.8,642.03,280.14,625.32,280.58,646.43,293.43,620.73,292.61,640.18,287.01,617.72,284.63,637.93,307.04,626.61,306.86,637.48,329.89,627.11,329.64,638.2,349.18,627.28,349.44
631.71,271.54,633.36,269.75,630.28,269.74,637.03,270.74,628.7,270.92,642.03,280.2,625.93,280.48,645.92,293.28,619.88,291.84,640.31,287.32,617.54,285.07,637.75,307.14,626.78,306.79,637.5,329.72,627.25,329.68,638.23,349.15,627.19,349.39
631.66,271.44,633.32,269.81,630.19,269.69,637.05,270.73,628.73,270.88,642.15,280.43,626.07,280.05,645.9,293.45,620.17,291.15,640.83,288.69,619.41,290.29,637.41,307.4,626.53,306.74,637.44,330.0,627.0,329.95,638.23,349.34,627.16,349.34
631.68,271.42,633.53,269.86,630.46,269.78,637.03,270.79,628.77,270.89,642.29,280.31,625.49,280.17,645.74,293.55,620.73,292.03,640.98,288.91,617.08,288.04,637.07,307.33,626.38,306.95,637.38,330.08,627.0,330.02,638.06,349.38,627.17,349.36
631.33,270.55,633.16,268.9,630.01,268.7,637.04,269.71,628.69,269.97,642.46,279.86,626.12,279.55,646.0,293.36,621.0,291.72,644.22,290.77,615.29,287.63,637.54,307.36,626.53,306.54,637.34,329.3,627.05,329.11,637.64,349.55,626.98,349.16
631.37,270.56,633.19,268.98,630.02,268.74,637.12,269.82,628.75,270.04,642.43,279.94,626.07,279.59,645.99,293.38,620.78,291.64,644.23,290.88,615.27,287.61,637.53,307.35,626.55,306.43,637.34,329.3,627.02,329.12,637.62,349.46,627.02,349.19
631.27,270.5,633.12,268.92,630.02,268.66,637.18,269.87,628.82,270.04,642.49,280.07,626.02,279.59,645.91,293.33,620.53,291.7,644.12,291.04,615.33,287.42,637.57,307.26,626.58,306.32,637.34,329.29,627.03,329.12,637.68,349.39,627.06,349.13
631.36,270.58,633.19,268.95,630.11,268.71,637.16,269.92,628.87,270.06,642.47,280.13,625.87,279.58,645.88,293.34,620.56,291.58,644.13,291.13,615.82,287.58,637.59,307.21,626.54,306.33,637.36,329.25,627.06,329.09,637.68,349.33,627.08,349.08
631.52,270.7,633.33,268.99,630.14,268.9,637.16,269.83,628.86,269.96,642.7,279.95,625.41,279.87,646.09,293.04,619.81,292.04,641.19,289.79,622.13,291.22,637.85,306.93,626.66,306.61,637.41,329.05,627.05,329.12,637.98,349.41,627.36,349.24
631.81,270.57,633.63,268.82,630.39,268.83,637.07,269.72,628.98,269.78,642.83,279.75,625.38,279.84,646.33,293.03,620.2,292.4,639.74,289.53,623.29,291.61,638.02,307.06,626.89,306.75,637.08,329.18,627.06,329.01,637.97,349.29,627.41,349.07
632.01,270.69,633.66,268.93,630.36,268.87,637.06,269.72,628.9,269.86,642.86,279.71,625.23,279.89,646.63,293.23,620.26,292.89,639.69,289.82,624.25,291.54,638.05,307.1,626.85,306.85,637.08,329.12,626.95,329.14,637.85,349.19,627.29,348.91
632.02,270.4,633.65,268.69,630.43,268.69,637.12,269.7,628.79,269.93,642.42,279.69,625.11,280.05,646.62,293.24,620.62,293.25,637.98,289.64,627.94,290.67,638.27,306.9,626.96,306.91,636.95,329.21,627.06,329.11,637.73,349.18,627.27,349.02
631.88,270.34,633.63,268.57,630.53,268.65,637.06,269.52,628.79,269.83,642.14,279.57,625.06,279.94,646.64,293.11,620.62,293.09,637.49,289.59,627.59,290.67,638.4,306.89,626.99,306.87,637.25,329.23,627.11,329.26,637.91,349.3,627.26,349.03
631.77,270.36,633.59,268.65,630.34,268.57,637.01,269.45,628.82,269.78,642.27,279.41,625.22,279.82,646.69,293.06,620.59,293.0,638.68,289.69,627.29,290.43,638.4,306.85,627.1,306.79,637.55,329.3,627.21,329.35,638.1,349.39,627.24,349.2
631.91,270.39,633.55,268.63,630.41,268.61,636.98,269.47,628.87,269.72,642.23,279.33,625.31,279.61,646.71,293.2,620.59,292.92,638.74,289.66,627.28,290.57,638.27,306.69,626.95,306.57,637.27,329.16,627.26,329.16,637.91,349.14,627.27,348.98
631.88,270.38,633.54,268.68,630.37,268.65,636.99,269.45,628.85,269.74,642.23,279.39,625.21,279.64,646.63,293.26,620.37,293.03,639.29,289.57,627.11,290.62,638.25,306.78,626.91,306.63,637.67,328.89,627.26,329.11,638.29,348.91,627.28,348.88
631.88,270.38,633.54,268.67,630.37,268.65,636.99,269.43,628.83,269.75,642.22,279.42,625.12,279.56,646.41,293.19,620.23,292.84,639.64,289.52,626.87,290.56,638.27,306.72,627.05,306.5,637.69,328.97,627.29,329.12,638.33,348.85,627.26,348.88
631.74,270.36,633.38,268.61,630.23,268.6,636.92,269.43,628.76,269.79,642.43,279.37,625.36,279.51,646.27,293.12,620.27,292.79,639.12,289.26,626.95,290.08,638.19,306.63,627.0,306.37,637.68,328.83,627.32,329.03,638.35,348.96,627.39,348.99
631.35,270.33,633.03,268.61,629.94,268.58,636.77,269.41,628.64,269.82,642.41,279.33,625.41,279.44,646.23,293.05,620.23,292.7,639.05,289.1,626.68,289.86,638.08,306.39,626.94,306.18,637.67,328.61,627.38,328.84,638.18,348.72,627.4,348.85
631.3,270.34,632.93,268.61,629.85,268.59,636.71,269.39,628.6,269.81,642.4,279.28,625.46,279.35,646.21,292.99,620.2,292.6,638.89,289.03,626.37,289.85,638.03,306.33,626.76,306.15,637.7,328.59,627.41,328.82,638.22,348.74,627.45,348.81
631.29,270.37,632.92,268.63,629.83,268.62,636.74,269.4,628.57,269.85,642.44,279.26,625.48,279.31,646.18,292.89,620.23,292.46,638.18,288.87,626.59,289.66,638.03,306.33,626.8,306.09,637.75,328.56,627.39,328.79,638.21,348.73,627.42,348.76
632.24,270.77,633.76,268.97,630.6,269.1,636.95,269.64,628.78,270.14,642.0,279.23,625.37,279.31,646.19,292.83,620.19,292.54,637.98,288.95,626.49,289.73,638.09,306.06,626.93,306.16,637.78,328.58,627.38,328.8,638.22,348.66,627.41,348.67
632.24,270.76,633.76,268.97,630.59,269.09,636.94,269.63,628.76,270.1,642.01,279.21,625.28,279.17,646.22,292.85,620.22,292.59,637.96,289.03,626.53,289.7,638.05,306.36,626.91,306.04,637.77,328.5,627.32,328.59,638.22,348.72,627.44,348.72
632.13,270.9,633.66,269.14,630.55,269.28,636.82,269.69,628.81,270.17,642.01,279.23,625.24,279.23,646.25,292.79,620.61,292.57,637.96,289.13,626.96,289.85,638.07,306.09,626.99,306.17,637.81,328.67,627.41,328.84,638.23,348.77,627.43,348.74
632.31,270.77,633.79,269.03,630.68,269.15,636.93,269.63,628.87,270.15,642.09,279.34,625.18,279.32,646.29,292.78,620.71,292.57,638.44,289.28,627.38,289.98,638.19,306.4,627.06,306.17,637.81,328.62,627.38,328.77,638.24,348.74,627.41,348.71
632.32,270.79,633.8,269.04,630.69,269.17,636.93,269.64,628.87,270.17,642.09,279.34,625.21,279.33,646.31,292.8,620.72,292.57,638.33,289.24,627.44,290.02,638.21,306.14,627.1,306.25,637.86,328.57,627.27,328.57,638.03,348.59,627.33,348.67
632.21,270.98,633.73,269.21,630.61,269.34,636.91,269.72,628.85,270.18,642.29,279.32,625.2,279.31,646.25,292.93,620.76,292.56,638.11,289.19,627.87,290.09,638.3,306.54,627.03,306.31,637.85,328.55,627.26,328.53,638.07,348.36,627.37,348.48
632.03,270.98,633.62,269.15,630.5,269.27,637.02,269.72,628.86,270.12,642.73,279.44,625.42,279.45,646.26,293.06,620.57,292.62,638.67,289.61,627.63,290.19,638.3,306.57,626.96,306.44,637.83,328.5,627.31,328.44,638.17,348.37,627.34,348.38
632.01,270.96,633.61,269.25,630.37,269.34,636.94,269.73,628.72,270.17,642.67,279.35,625.46,279.38,646.27,292.95,620.67,292.57,638.43,289.33,627.7,289.88,638.32,306.37,626.96,306.25,637.79,328.19,627.44,328.34,638.12,348.06,627.26,348.25
631.92,270.95,633.52,269.2,630.26,269.33,636.73,269.67,628.23,270.16,642.63,279.31,625.46,279.33,646.9,293.1,620.71,292.52,638.47,289.15,627.63,289.45,638.3,306.31,626.92,306.16,637.78,328.21,627.42,328.38,638.15,348.18,627.26,348.31
631.67,270.86,633.22,269.08,630.01,269.23,636.63,269.46,628.36,270.13,642.63,279.23,625.46,279.19,647.04,293.1,620.66,292.3,637.78,289.0,627.84,289.24,638.34,306.31,626.99,306.04,637.81,328.14,627.46,328.31,638.11,348.03,627.27,348.24
631.66,270.87,633.25,269.06,630.0,269.24,636.63,269.34,628.36,270.12,642.43,279.25,625.46,279.19,647.0,293.05,620.65,292.28,638.29,288.98,627.84,289.24,638.28,306.33,626.94,306.02,637.81,328.14,627.38,328.26,638.12,348.02,627.22,348.22
631.34,270.75,632.89,268.96,629.71,269.12,636.32,269.25,628.13,270.09,642.41,279.19,625.49,279.17,646.91,293.08,620.64,292.32,639.08,288.81,627.93,289.12,638.22,306.2,626.87,306.0,637.88,327.83,627.34,327.85,638.2,347.59,627.14,348.17
631.22,270.76,632.75,268.96,629.57,269.05,636.17,269.26,628.1,270.06,642.84,278.96,625.11,279.16,646.39,293.0,620.56,292.4,639.06,288.86,627.63,289.16,638.09,306.19,626.83,305.92,637.77,327.69,627.22,327.7,637.98,347.42,627.18,347.81
631.13,270.74,632.68,268.94,629.61,269.15,636.16,269.17,628.02,270.02,642.79,278.91,625.21,279.11,646.17,292.96,620.6,292.31,638.84,288.86,627.65,289.08,638.04,306.18,626.91,305.9,637.68,327.54,627.36,327.83,637.96,347.3,627.28,347.65
631.1,270.84,632.6,268.92,629.5,269.11,636.15,269.15,627.95,269.96,642.47,278.93,625.72,279.03,646.14,292.87,620.62,292.26,638.74,289.02,627.71,288.9,637.97,306.2,626.94,305.91,637.62,327.62,627.31,327.91,637.62,347.24,627.33,347.67
631.18,270.68,632.77,268.85,629.35,268.91,636.3,269.22,627.75,269.91,642.74,278.9,625.13,279.06,645.92,292.89,620.67,292.45,638.11,288.8,627.78,288.91,637.82,306.02,626.58,305.33,637.03,327.98,627.23,327.79,637.77,347.22,627.28,347.32
631.16,270.79,632.71,268.94,629.35,269.0,636.21,269.25,627.78,269.96,642.74,278.78,625.15,279.01,645.96,292.78,620.67,292.42,637.76,288.64,627.69,289.13,637.9,306.16,626.67,305.46,637.62,327.53,627.25,327.91,637.8,347.45,627.34,347.87
631.1,270.65,632.71,268.8,629.39,268.94,636.28,269.25,627.75,269.92,642.72,278.71,625.04,278.97,646.01,292.66,620.71,292.45,637.64,288.59,627.89,289.07,637.89,306.08,626.61,305.39,637.1,328.01,627.2,327.83,637.64,347.71,627.36,347.89
631.18,270.65,632.79,268.79,629.44,268.94,636.35,269.26,627.8,269.94,642.75,278.74,625.07,278.95,645.94,292.75,620.75,292.42,637.6,288.51,628.02,289.1,637.87,306.05,626.64,305.36,637.08,327.95,627.24,327.8,637.64,347.71,627.37,347.88
631.24,270.71,632.84,268.86,629.39,268.94,636.32,269.23,627.76,269.91,642.66,278.71,625.07,278.85,645.84,292.73,620.77,292.04,637.31,288.47,628.04,289.05,637.81,305.99,626.76,305.4,637.05,327.92,627.27,327.75,637.54,347.66,627.31,347.84
631.05,270.62,632.7,268.75,629.31,268.91,636.26,269.16,627.67,269.89,642.28,278.71,625.1,278.83,645.89,292.66,620.75,292.32,637.17,288.4,628.08,289.01,637.76,305.95,626.74,305.33,637.04,327.88,627.25,327.69,637.56,347.73,627.33,347.87
630.96,270.56,632.6,268.68,629.23,268.85,636.21,269.09,627.62,269.85,642.5,278.68,625.12,278.8,645.67,292.69,620.67,292.27,637.14,288.84,627.94,289.03,637.7,305.92,626.71,305.31,637.03,327.89,627.24,327.71,637.55,347.71,627.33,347.9
631.08,270.43,632.74,268.61,629.29,268.79,636.24,268.94,627.55,269.8,641.73,278.72,625.31,278.97,646.23,292.57,620.67,292.25,636.75,288.33,628.39,288.89,637.76,305.47,626.79,305.6,636.99,327.92,627.27,327.8,637.62,347.21,627.41,347.43
631.05,270.45,632.67,268.64,629.27,268.8,636.15,268.97,627.54,269.8,641.91,278.63,625.27,278.97,646.18,292.54,620.65,292.19,636.77,288.4,628.19,288.72,637.91,305.88,626.74,305.52,637.02,327.82,627.26,327.65,637.35,347.13,627.43,347.18
631.0,270.43,632.62,268.63,629.24,268.79,636.11,269.04,627.53,269.78,642.05,278.75,625.21,278.99,646.14,292.45,620.69,292.09,638.21,288.28,628.25,289.0,637.72,305.38,626.78,305.31,637.29,327.3,627.44,327.19,637.61,346.96,627.41,347.38
